127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/home-banner-card1.png HTTP/1.1" 200 104715
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/min-logo.png HTTP/1.1" 200 208905
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/icons/refresh-icon-black.svg HTTP/1.1" 200 1621
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/icons/coins-icon-black.svg HTTP/1.1" 200 11669
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/icons/card-icon-black.svg HTTP/1.1" 200 2667
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/blog1.jpg HTTP/1.1" 200 113064
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/blog2.jpg HTTP/1.1" 200 148738
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/icons/footer-visa.png HTTP/1.1" 200 839
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/icons/footer-mc.png HTTP/1.1" 200 714
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/icons/footer-amex.png HTTP/1.1" 200 797
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/icons/footer-kazkom.png HTTP/1.1" 200 1516
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/icons/vk.svg HTTP/1.1" 200 1938
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/icons/rus.png HTTP/1.1" 200 14585
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/icons/eng.png HTTP/1.1" 200 15051
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/icons/cur-lang.png HTTP/1.1" 200 14585
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/icons/support-icon_close.png HTTP/1.1" 200 389
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/icons/go-up.png HTTP/1.1" 200 2209
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /public/img/people/boi.jpg HTTP/1.1" 200 45155
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /js/tmpl.js HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /js/jquery.dependClass-0.1.js HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /js/draggable-0.1.js HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /js/jquery.slider.js HTTP/1.1" 404 1867
127.0.0.1 - - [16/Feb/2017:15:46:25 +0600] "GET /js/bootstrap.min.js HTTP/1.1" 404 1867
